timeframe,sym1,sym2,n_obs,corr,alpha,beta,adf_stat,adf_p,phi,half_life_bars,adf_cv_5pct
D1,STOXX50,UK100,36,0.5530386421786919,1.6575364934202925,0.759662738885499,-3.0288274040710683,0.032288582134642155,0.5077839300864172,1.0227946601024036,-2.9719894897959187
D1,STOXX50,US2000,36,0.2726536656277208,7.894370698438289,0.08988381413687789,-3.5541347856754446,0.006700896976663961,0.6344158334443083,1.5232308300007371,-2.9640707407407407
D1,STOXX50,US500,36,0.34795395929383166,6.2682780793231325,0.264759723271023,-3.644519072552792,0.004964787896023275,0.658182035584712,1.6571616163023877,-2.9640707407407407
D1,STOXX50,USDCAD,36,0.3548919068916462,8.335025083507741,0.7973729430808878,-5.798544748257138,4.68950073177077e-07,0.5548768788709333,1.1768022994347043,-2.9719894897959187
D1,STOXX50,USDCHF,36,-0.10530583642384364,8.562536485501214,-0.12856111390199815,-3.2806201079184265,0.015767295613960328,0.6396498385600484,1.5512395916569082,-2.9640707407407407
D1,STOXX50,USDCNH,36,-0.01199456018584025,8.64475266876779,-0.027317708180398432,-5.315413729392841,5.0871316846691985e-06,0.6523223083084126,1.622472864330964,-2.9719894897959187
D1,STOXX50,USDCZK,36,-0.16029834906191182,9.078980608679428,-0.16044659548333343,-3.3392354317925927,0.01321318980784657,0.6276719612211982,1.4882783245451108,-2.9640707407407407
D1,STOXX50,USDDKK,36,-0.14458290005667654,8.975680376584837,-0.20739585299313087,-3.1736820973926054,0.021559503444559282,0.6219390119771694,1.4595238003083617,-2.9640707407407407
D1,STOXX50,USDHKD,36,-0.3197168505222697,10.41771734594095,-0.8884367514118481,-3.5250546207783104,0.007366475920546303,0.594479246570499,1.3327972842078197,-2.9640707407407407
D1,STOXX50,USDHUF,36,-0.22496937673214154,9.596369345505368,-0.17266495199496099,-3.3065212152356946,0.014589480602469717,0.6065141854511924,1.386219056615706,-2.9640707407407407
D1,STOXX50,USDJPY,36,-0.0698724935876527,9.434611070422038,-0.16890732394729727,-5.025521703280282,1.97517047658224e-05,0.6369788954710169,1.5368477978824517,-2.9719894897959187
D1,STOXX50,USDMXN,36,-0.043747811911375084,8.759597612620977,-0.05765187624910684,-5.127445755998358,1.2342750175713402e-05,0.6506263857457696,1.6126463371553255,-2.9719894897959187
D1,STOXX50,USDNOK,36,-0.09825035199433008,8.745419315726926,-0.06681937000004746,-3.4357543676394044,0.009798743245525557,0.6415869251039451,1.5618085252145906,-2.9640707407407407
D1,STOXX50,USDPLN,36,-0.20703212618190148,8.909847905621431,-0.24665592833847783,-3.1458622103632328,0.023340150235676115,0.6175335861988767,1.4379995880962286,-2.9640707407407407
D1,STOXX50,USDSGD,36,-0.1374959915621125,8.70064467586172,-0.4395230865420513,-3.084991868742583,0.02768397871886642,0.6141312558271155,1.4217044642529635,-2.9640707407407407
D1,STOXX50,USTEC,36,0.2933351816772997,6.573297860118966,0.20037361707122295,-3.7503673322037034,0.0034579582498209405,0.6747686604862765,1.762005478069195,-2.9640707407407407
D1,STOXX50,VIX_X5,36,0.08824037989429569,8.542232085260432,0.017125685986870302,-3.382011719148069,0.01158759102159366,0.627868324955064,1.4892785439060023,-2.9678817237279103
D1,STOXX50,WTI_V5,36,-0.22701729590236097,8.937915923540743,-0.08341072550217617,-4.8930325788053075,3.5979923384197645e-05,0.5788872686982114,1.2679965695122661,-2.9719894897959187
D1,STOXX50,WTI_Z5,36,-0.23295774147645143,8.94608537916458,-0.08538085836370113,-3.1657826696963216,0.02205272930998347,0.5750920208287991,1.2529204419109994,-2.9678817237279103
D1,STOXX50,Wheat_Z5,36,0.3778412090522231,7.160225085845186,0.22849093080223176,-2.5776903501979156,0.0976964380916599,0.6261042104688499,1.4803294743896551,-2.9640707407407407
D1,STOXX50,XAGAUD,36,0.020323225863001775,8.566287509547896,0.006030325963879448,-5.301769031431629,5.429640556133432e-06,0.6524211943283335,1.6230487327892218,-2.9719894897959187
D1,STOXX50,XAGEUR,36,-0.028709090723201276,8.618045507039895,-0.007687204340891942,-5.468748530072247,2.425374737138629e-06,0.654224405685166,1.6336065138154827,-2.9719894897959187
D1,STOXX50,XAGUSD,36,-0.0006988470622523568,8.59161344367468,-0.00016735338337518804,-5.3796423171098855,3.737146501658314e-06,0.6535810921040109,1.6298275455848554,-2.9719894897959187
D1,STOXX50,XAUAUD,36,-0.06173355552772338,8.765910626097261,-0.02040784479109885,-5.439402285145227,2.7981011347439423e-06,0.6593692816258643,1.6643326678760266,-2.9719894897959187
D1,STOXX50,XAUCHF,36,-0.10600415194211713,8.848872012144554,-0.03253794193661545,-5.488449479314621,2.2027496575766597e-06,0.6606128467661085,1.6718967238803377,-2.9719894897959187
D1,STOXX50,XAUEUR,36,-0.10743093787274251,8.84551688999605,-0.03184884564925387,-5.47405542735292,2.3633387796258155e-06,0.6596700787708607,1.6661573055439067,-2.9719894897959187
D1,STOXX50,XAUGBP,36,-0.15345644706479977,8.941208803692506,-0.044625103324024404,-5.3309992089802085,4.721535285736972e-06,0.6649537246667827,1.6987326504551508,-2.9719894897959187
D1,STOXX50,XAUJPY,36,-0.07835665848111534,8.870269743286663,-0.021251497085365476,-5.524185944704449,1.8486039897153879e-06,0.6585727831155007,1.6595163525818304,-2.9719894897959187
D1,STOXX50,XBRUSD,36,-0.08972967803508322,8.75747357268062,-0.039477054077617424,-5.270657356583862,6.2963599485209155e-06,0.6284615440627048,1.492306502813725,-2.9719894897959187
D1,STOXX50,XNGUSD,36,-0.5504266006801067,8.734826474941556,-0.13317088710245722,-3.2866598877066977,0.01548541091075061,0.47314742204432264,0.9262361034371929,-2.9719894897959187
D1,STOXX50,XPTUSD,36,-0.04472582004468015,8.732417870386557,-0.019589683033699797,-5.52131671657355,1.874858470440877e-06,0.6525308326225797,1.6236875936638875,-2.9719894897959187
D1,STOXX50,XTIUSD,36,-0.17065178416738583,8.838574030638275,-0.05941236335581387,-5.0066516417879345,2.1530180367193947e-05,0.6019369149989426,1.3655311015184033,-2.9719894897959187
D1,Sugar_H6,SWI20,36,-0.3376668303111176,8.12749126623048,-0.5685781122360312,-1.003327227176076,0.7520488378886152,0.886236667918259,5.739339554099872,-2.9485102040816327
D1,SWI20,TecDE30,36,-0.4769154218877425,11.406926631006755,-0.24406643309730866,-2.2786206572102286,0.17895596498429628,0.7971234464189348,3.056936070868983,-2.9512301791166293
D1,SWI20,UK100,36,0.7187945722736767,-2.927263208982847,1.3506988584541662,-2.3065544552599864,0.16986274274645735,0.687501113941856,1.8499127192260933,-2.9512301791166293
D1,SWI20,US2000,36,0.6578275647056043,7.10133119900151,0.29666794016434017,-2.409793635585872,0.13899128562997243,0.8398373618245468,3.9711200430342735,-2.9512301791166293
D1,SWI20,US500,36,0.4505862033027144,5.285870234054931,0.4690254642887747,-2.147091193943848,0.22600516871437532,0.8616252649944122,4.654030084939141,-2.960525341210433
D1,SWI20,USDCAD,36,0.4323745138530672,8.9739752497578,1.3289660372378336,-2.421527218451191,0.13575245992027946,0.7709226865971796,2.6642375156123537,-2.9485102040816327
D1,SWI20,USDCHF,36,-0.31140387356987004,9.28546100886578,-0.5200793276161326,-2.1624840997610315,0.22014211829037206,0.8590372253912167,4.5618888612851185,-2.9512301791166293
D1,SWI20,USDCNH,36,-0.5453093176801402,12.743767715549524,-1.6989916652613328,-2.3025541017996067,0.1711455460503411,0.8271579641292591,3.652764887886089,-2.9512301791166293
D1,SWI20,USDCZK,36,-0.31877142014265647,10.728125773458617,-0.4364849063330348,-2.178431241575349,0.21416658709286668,0.8582429749149814,4.5342847115965395,-2.9512301791166293
D1,SWI20,USDDKK,36,-0.2502964879940692,10.311621157821738,-0.4911637300234962,-2.1620433748167636,0.22030869023339245,0.8598158698818239,4.589253629851405,-2.9512301791166293
D1,SWI20,USDHKD,36,-0.6980934473256246,14.857025379479719,-2.653767965047754,-2.3300400534886307,0.1624623860158636,0.7280241252855616,2.183683433708495,-2.9485102040816327
D1,SWI20,USDHUF,36,-0.36312087600119136,11.620547543129245,-0.3812592603082061,-2.192424256756176,0.20900649552022588,0.8544034863951718,4.405081401957931,-2.9512301791166293
D1,SWI20,USDJPY,36,-0.15700682040362224,11.993846972269687,-0.5192172993000522,-1.9891576188773694,0.2913472470184066,0.8777844970185695,5.317414989149222,-2.9512301791166293
D1,SWI20,USDMXN,36,0.04298425823175588,9.17398237446066,0.07749165611582101,-1.428972250468195,0.5683103711258135,0.8866199980265429,5.759964154780246,-2.9485102040816327
D1,SWI20,USDNOK,36,-0.4257849073151906,10.31608378975221,-0.3961383799151907,-2.227235431737833,0.19650945746134463,0.8354135572177784,3.854492314995575,-2.9512301791166293
D1,SWI20,USDPLN,36,-0.30907222853128763,10.051773927425662,-0.5037350797338976,-2.2747754405970224,0.18023248003611425,0.8546874354307729,4.414403329397874,-2.9512301791166293
D1,SWI20,USDSGD,36,-0.05242682882546459,9.45779468546997,-0.22926282529092312,-1.7453001941421595,0.4079364263168913,0.8853557914529598,5.692467045347375,-2.9512301791166293
D1,SWI20,USTEC,36,0.13579509959250372,8.12279489383516,0.12689627635525663,-1.6529377150459004,0.4555087729604236,0.8846354501008186,5.65466812163591,-2.9512301791166293
D1,SWI20,VIX_X5,36,-0.15715469002555002,9.519416205795373,-0.041725000467846156,-1.783976955987899,0.3884452037648727,0.8805277142724659,5.447819422882285,-2.9512301791166293
D1,SWI20,WTI_V5,36,-0.42192698415762214,10.282650367183056,-0.21207459689042255,-1.8402535290179025,0.36066787883189977,0.8233882267934685,3.56690275224527,-2.9485102040816327
D1,SWI20,WTI_Z5,36,-0.41638076440179383,10.268834559946741,-0.2087672757195409,-1.8262560983376193,0.36750636662730096,0.824993668356909,3.6030187090183667,-2.9485102040816327
D1,SWI20,Wheat_Z5,36,0.21596210624974238,8.28186562848924,0.1786592865780179,-1.7872402842921171,0.3868146856489327,0.8775228933690185,5.30528377332926,-2.9512301791166293
D1,SWI20,XAGAUD,36,0.554711611687041,8.477911703664327,0.22516651071234145,-2.040940077035088,0.2689156622957082,0.8183322470753219,3.4573198385684187,-2.9512301791166293
D1,SWI20,XAGEUR,36,0.4912611327189196,8.767463574159297,0.17994914586064317,-1.9621304101790453,0.30342033964505066,0.8381261710116431,3.9252529442636517,-2.9512301791166293
D1,SWI20,XAGUSD,36,0.48359625390929556,8.818601033437767,0.15842498601501415,-2.0655565340778526,0.2585880537662246,0.8412435729009362,4.009550471613791,-2.9512301791166293
D1,SWI20,XAUAUD,36,0.5099409329079099,7.424057168246923,0.23061317892826919,-2.005459329470099,0.28418451571394976,0.8216322579790152,3.528142413501874,-2.9512301791166293
D1,SWI20,XAUCHF,36,0.4406202537627575,7.934255383424228,0.18502058789501089,-1.9387105547728285,0.31407519094801883,0.8384425396155604,3.9336599437808797,-2.9512301791166293
D1,SWI20,XAUEUR,36,0.4471417421145906,7.951418637375613,0.18134180738396394,-1.9180583315106365,0.3236141676611495,0.8412042644687417,4.008466987258516,-2.9512301791166293
D1,SWI20,XAUGBP,36,0.4171582972115574,8.098235916493826,0.16595233913373514,-1.9452269444926908,0.31109296039572193,0.8404461087740048,3.987673603343745,-2.9512301791166293
D1,SWI20,XAUJPY,36,0.44082924156874437,7.251242822158879,0.1635582344629585,-1.9076942550999534,0.32845019280212984,0.842269961460017,4.038032127387032,-2.9512301791166293
D1,SWI20,XBRUSD,36,-0.25858400355016364,10.056901993022942,-0.15563192122656772,-1.5832181741486238,0.49201786696887684,0.8641394294059054,4.74689589034571,-2.9485102040816327
D1,SWI20,XNGUSD,36,-0.26782005846287543,9.496337365313364,-0.08864237336853448,-1.4936588221385803,0.5366458641355856,0.8807425046065507,5.4582828033117865,-2.9485102040816327
D1,SWI20,XPTUSD,36,0.3506285344145,7.883949919726316,0.2100896946239529,-2.1407787155735196,0.22843642188155672,0.8200067050430843,3.492932541399316,-2.9512301791166293
D1,SWI20,XTIUSD,36,-0.39517464531723734,10.184886772736823,-0.18821033332395098,-1.797075949875621,0.3819143666650732,0.8318604869290221,3.765251570581182,-2.9485102040816327
D1,Sugar_H6,TecDE30,36,0.7164287507760047,-2.292469274789657,0.6173641833205598,-2.9008212790203105,0.04525257721646252,0.719092023723863,2.101936842048785,-2.9512301791166293
D1,Sugar_H6,UK100,36,-0.2338426823947093,9.535699137654646,-0.739910625507939,-1.7271878933241387,0.41716168720526603,0.8669465227866299,4.854720293549442,-2.9512301791166293
D1,Sugar_H6,US2000,36,-0.5971293920157515,6.296890309910828,-0.45344929745375484,-2.8349104818445916,0.053457489040528966,0.7492106517686622,2.4006336679897324,-2.9512301791166293
D1,Sugar_H6,US500,36,-0.5705032245242841,11.55501589174361,-0.9999502005801201,-2.7297182676934715,0.06903537191403683,0.6975951429393061,1.9247866532637061,-2.9512301791166293
D1,Sugar_H6,USDCAD,36,-0.16494803750981726,3.056569151561333,-0.8536948954016476,-1.487255635646022,0.5398061098824032,0.9015857703680241,6.690603455801841,-2.9512301791166293
D1,Sugar_H6,USDCHF,36,0.5694566110630931,3.137055799827353,1.6014299868459645,-2.342294865128282,0.15868951606814602,0.6940854863679801,1.8982005197625929,-2.9485102040816327
D1,Sugar_H6,USDCNH,36,0.6993802925316301,-4.437368403479997,3.669133015672334,-3.373814902386832,0.01188457450357816,0.6646822672521396,1.697034449114808,-2.9512301791166293
D1,Sugar_H6,USDCZK,36,0.6077502177324512,-1.4792546505276634,1.4012535064518623,-2.2473751722984976,0.1895022426770699,0.7065199199651886,1.995220020625406,-2.9485102040816327
D1,Sugar_H6,USDDKK,36,0.47794366270808614,-0.1467014497208461,1.5792466944400363,-1.927466161466347,0.3192525003187371,0.7643823484243493,2.5797555166790747,-2.9485102040816327
D1,Sugar_H6,USDHKD,36,0.6117084460569884,-5.268316842670048,3.915575467265692,-2.2627868504758983,0.18425088765081898,0.7893310483019484,2.9299942663894036,-2.9512301791166293
D1,Sugar_H6,USDHUF,36,0.6275811501355938,-3.6779360407459527,1.1095344990097733,-2.141709039330891,0.22807712880714198,0.7298811705441058,2.2013510077613434,-2.9485102040816327
D1,Sugar_H6,USDJPY,36,0.13915762923234673,-1.0876891449241777,0.7748888157472669,-0.9887123953368293,0.7573589002726442,0.8918041517979425,6.053225573714698,-2.9485102040816327
D1,Sugar_H6,USDMXN,36,0.4771143469131528,-1.4530483522508812,1.4483373086631806,-2.712229673117232,0.07194580493144541,0.7671067675609775,2.6143742608350125,-2.9512301791166293
D1,Sugar_H6,USDNOK,36,0.6877328010078726,0.29261912704020565,1.0774028808030924,-3.513543396984853,0.00764600769091547,0.6686636065638397,1.72221529391036,-2.9512301791166293
D1,Sugar_H6,USDPLN,36,0.45155922560965683,1.180551888309457,1.2392492592404047,-1.6614849382394814,0.45105779095253934,0.8026309300770514,3.152671170257345,-2.9485102040816327
D1,Sugar_H6,USDSGD,36,0.21269532240888753,2.3918082678412125,1.566172976439023,-1.2387340885364442,0.6567153913384708,0.8632743549642684,4.714557949942917,-2.9485102040816327
D1,Sugar_H6,USTEC,36,-0.4847380437516503,10.463021306574012,-0.7627349066449615,-2.4798527750895407,0.12045363170977214,0.7229296440877885,2.136419600496558,-2.9512301791166293
D1,Sugar_H6,VIX_X5,36,-0.11038858222893091,2.923045047755929,-0.049350879356084294,-1.5432996814798243,0.511993328710329,0.9134732567211421,7.658985071693174,-2.9512301791166293
D1,Sugar_H6,WTI_V5,36,0.29444424364063426,1.7460368185773125,0.24920465660627025,-0.7332896617023189,0.837937334041154,0.9275272498118227,9.213326763699348,-2.9485102040816327
D1,Sugar_H6,WTI_Z5,36,0.3147230015979651,1.6774803456324032,0.2657063824272407,-0.767654092893172,0.8284393118859192,0.9248720676392117,8.875140281808806,-2.9485102040816327
D1,Sugar_H6,Wheat_Z5,36,0.1453863871275139,1.51435094007636,0.2025226127183501,-0.9109399989942611,0.7843483729099598,0.9052476337810608,6.963032150987805,-2.9485102040816327
D1,Sugar_H6,XAGAUD,36,-0.7702167578488759,4.939778202102007,-0.5264428607326529,-3.8178985727412136,0.002729407181701331,0.568571256787841,1.2276160672875978,-2.9512301791166293
D1,Sugar_H6,XAGEUR,36,-0.7614452606528858,4.43495732268774,-0.4696537651455597,-4.195136346641458,0.0006715029313361839,0.5658387964756967,1.2172306342860997,-2.9512301791166293
D1,Sugar_H6,XAGUSD,36,-0.7622791276483757,4.327257613969951,-0.4204908151443125,-3.985431996467118,0.0014887443199757412,0.5792054705597947,1.269272528989825,-2.9512301791166293
D1,Sugar_H6,XAUAUD,36,-0.8391920820587555,8.25960385508386,-0.6390389976355343,-3.734803185917737,0.0036494119893485306,0.5153049321742517,1.0454764550043227,-2.9512301791166293
D1,Sugar_H6,XAUCHF,36,-0.815728204434717,7.35359933886051,-0.5767702019764803,-2.2767188773432885,0.17958655825405628,0.5542640225369251,1.1745985130686116,-2.9719894897959187
D1,Sugar_H6,XAUEUR,36,-0.8261856515851184,7.2912773174729715,-0.5641987372127071,-3.4253654951839585,0.010123964300757493,0.5171559874654597,1.0511615074445844,-2.9640707407407407
D1,Sugar_H6,XAUGBP,36,-0.8495374274426017,7.248489693359318,-0.5690713812257332,-3.9141005581737014,0.001933490916009754,0.4756366557434645,0.9327764853600704,-2.9640707407407407
D1,Sugar_H6,XAUJPY,36,-0.8321477864191673,9.614402191206317,-0.5198813253022089,-3.39121402966097,0.011262056112629811,0.5345724834970801,1.1067547810776623,-2.9640707407407407
D1,Sugar_H6,XBRUSD,36,0.21965060524435903,1.843796793542337,0.2226030773859329,-0.6984747831669185,0.8471442079611604,0.9314740566049879,9.764432378374956,-2.9485102040816327
D1,Sugar_H6,XNGUSD,36,-0.4073556129200085,3.027707653680633,-0.22702501656663132,1.9951773189725108,0.9986666517868229,0.8687903703122626,4.928050887904412,-2.98648896
D1,Sugar_H6,XPTUSD,36,-0.3405445430327083,5.262872120188346,-0.34358417683830766,-2.534209810038,0.10737099823924046,0.8046767126770185,3.18960125538708,-2.9512301791166293
D1,Sugar_H6,XTIUSD,36,0.3640290751295531,1.565985011730948,0.2919390564794988,-0.8697391819487681,0.7977743605998344,0.9125057995484278,7.570345538966372,-2.9485102040816327
D1,TecDE30,UK100,36,-0.49558808028958873,24.82916702398814,-1.819733994568428,-1.6324875486683503,0.4661889008820874,0.8502807719658039,4.273709167559769,-2.9485102040816327
D1,TecDE30,US2000,36,-0.8050947952113278,13.719084028924868,-0.7094779128430019,-3.0211709715255166,0.03296404317443585,0.6964520378287421,1.9160608539060442,-2.9512301791166293
D1,TecDE30,US500,36,-0.8078595094084967,22.636006457029623,-1.6431896315615941,-2.7737105747224544,0.062128258357945575,0.5819987405399724,1.2805539143046452,-2.9485102040816327
D1,TecDE30,USDCAD,36,-0.32156945271050325,8.84041160182353,-1.9313540483123062,-1.7733492696636295,0.39377098806377453,0.9119334540440872,7.51882279678176,-2.9512301791166293
D1,TecDE30,USDCHF,36,0.5473862158052273,8.615891997873232,1.7863754846931998,-2.3919195975318344,0.14403004280194615,0.8193864655785876,3.4796644518367463,-2.9485102040816327
D1,TecDE30,USDCNH,36,0.8151321986859767,-1.5446876999045127,4.962604791977904,-3.377557489994198,0.01174814573407171,0.7401299996149638,2.3033545556415684,-2.9512301791166293
D1,TecDE30,USDCZK,36,0.7589115645458695,2.0446860905259108,2.03055303011892,-2.8631865257076528,0.049799437418448854,0.6670025174390265,1.7116374052239196,-2.9485102040816327
D1,TecDE30,USDDKK,36,0.5978227166786695,3.9685481219802874,2.2923306373261383,-2.5757638690099736,0.09811055190421164,0.7672644962202907,2.6164031443490052,-2.9485102040816327
D1,TecDE30,USDHKD,36,0.8111763284963425,-4.168789926378361,6.025567647567988,-2.9825021825633207,0.036561103309537595,0.7769494413582659,2.7464425913131145,-2.9512301791166293
D1,TecDE30,USDHUF,36,0.8089433106704791,-1.4432755448655215,1.659665566660605,-2.438297372043682,0.1312176458200392,0.7197233131950769,2.1075450560910545,-2.9485102040816327
D1,TecDE30,USDJPY,36,0.27259009891496955,-0.5772809521389917,1.7614650256621114,-1.5710928619616245,0.4980962206111572,0.8986344618268695,6.485349023479682,-2.9485102040816327
D1,TecDE30,USDMXN,36,0.5594963938443294,2.4564909977309375,1.9709522812934224,-1.9247118630390099,0.32052664719582935,0.8536759434039447,4.38136121230961,-2.9485102040816327
D1,TecDE30,USDNOK,36,0.8505984080291737,4.646710215029825,1.5463739881678737,-2.394701101030458,0.14323757260297265,0.7552446939353851,2.4692336467349922,-2.9485102040816327
D1,TecDE30,USDPLN,36,0.5878648059766088,5.800230743429349,1.8722032085872,-2.504778870543471,0.11431589962045202,0.7784405883589878,2.7674677318532495,-2.9485102040816327
D1,TecDE30,USDSGD,36,0.3336078659289783,7.509256706956596,2.8506877217029225,-1.782211463007878,0.38932828270297176,0.8882135778187162,5.847219085174422,-2.9485102040816327
D1,TecDE30,USTEC,36,-0.6804693609756423,20.73229542639257,-1.2425293836189168,-2.330941460272659,0.16218280219296072,0.6967116431982925,1.9180368328272486,-2.9485102040816327
D1,TecDE30,VIX_X5,36,0.1330174836638747,8.023895917539981,0.06900984371360286,-1.154779633671504,0.692739834920534,0.9279634582117444,9.27126902505184,-2.9485102040816327
D1,TecDE30,WTI_V5,36,0.5602202112660335,5.931924323597855,0.5502289462564692,-1.4652764192745975,0.5506133747625828,0.8795775975263986,5.401982152789211,-2.9485102040816327
D1,TecDE30,WTI_Z5,36,0.5706220634619057,5.895381451450267,0.5590538438566348,-1.5299031426451455,0.5186702525902585,0.8714339881710274,5.036851831445461,-2.9485102040816327
D1,TecDE30,Wheat_Z5,36,0.210972511771583,6.084858998678558,0.34104149748315915,-0.9843865808723059,0.7589162563827261,0.9422334204018972,11.649093355342263,-2.9485102040816327
D1,TecDE30,XAGAUD,36,-0.9063177722777771,11.166199200856191,-0.7188699823240963,-2.0079826195826134,0.2830840045995157,0.5972708783990853,1.3449126474841655,-2.954126991123355
D1,TecDE30,XAGEUR,36,-0.8890021541458226,10.459240681391913,-0.6363169760390304,-1.874258740573471,0.34426579742893504,0.6493934177036546,1.6055608060451305,-2.954126991123355
D1,TecDE30,XAGUSD,36,-0.8965561881202305,10.3287972397694,-0.573920283685965,-2.9424400923063723,0.04063071194148623,0.6471974230789013,1.5930613094898107,-2.9485102040816327
D1,TecDE30,XAUAUD,36,-0.9382487361441811,15.326615026137542,-0.829116481850772,-3.1735400955428568,0.021568284624709527,0.6290098724473847,1.4951137420998253,-2.9512301791166293
D1,TecDE30,XAUCHF,36,-0.9442158084426603,14.360522401861417,-0.774747493240432,-2.737939954654697,0.06769993481998732,0.5951304533507866,1.3356089416803159,-2.9485102040816327
D1,TecDE30,XAUEUR,36,-0.9203091309166269,14.04874771318632,-0.7293227626867554,-2.9307957968616334,0.04188228095593087,0.6989216195654693,1.9349941764437193,-2.9512301791166293
D1,TecDE30,XAUGBP,36,-0.9090137001068124,13.765842695434031,-0.7066205004537243,-1.956194435589548,0.3061042249897935,0.7750488661992805,2.72004615153666,-2.9485102040816327
D1,TecDE30,XAUJPY,36,-0.926044877303908,17.043153249858626,-0.671378400028992,-2.1920689870171155,0.20913653951013755,0.7093171136090675,2.018174308921814,-2.9485102040816327
D1,TecDE30,XBRUSD,36,0.4387288126207821,6.044547921163467,0.5159724250687435,-1.2751728830609732,0.640452840057318,0.9096405083561917,7.318951495247815,-2.9485102040816327
D1,TecDE30,XNGUSD,36,-0.05363611124074251,8.257870872651562,-0.034688767542072445,-1.380351529022865,0.5916587570694396,0.9382037624521411,10.866398791002876,-2.9572185644531253
D1,TecDE30,XPTUSD,36,-0.3988349160697169,11.591454856577801,-0.4669646201065061,-2.1345350159434275,0.23085648617088478,0.8774330752616251,5.301130606917748,-2.954126991123355
D1,TecDE30,XTIUSD,36,0.644652495057299,5.720383115441213,0.5999476709221313,-1.6784536431913595,0.44224659595230964,0.8435104818945757,4.072953130202796,-2.9485102040816327
D1,UK100,US2000,36,0.6544741490703229,7.909673286578895,0.15707146772265554,-2.5520353052494076,0.10332123739055171,0.6850678909174899,1.8325720831384111,-2.9485102040816327
D1,UK100,US500,36,0.56502343711216,6.38117999749233,0.31299056868107306,-2.2788776714286687,0.17887085661686436,0.7358433520339928,2.2597367648601634,-2.9485102040816327
D1,UK100,USDCAD,36,0.6593300872121358,8.7808191947519,1.0784572793849148,-2.9673235330422707,0.038060713885608784,0.5830152476819692,1.2846956469372246,-2.9485102040816327
D1,UK100,USDCHF,36,-0.2545334696031385,9.076943234710011,-0.22622298823649098,-2.4000266437189084,0.14172888883578105,0.7603999044036523,2.5305581069630207,-2.9485102040816327
D1,UK100,USDCNH,36,-0.4294950591990427,10.528289230718885,-0.7121193032108796,-2.5314669900610567,0.10800455904426187,0.7412548013495649,2.3150369383688183,-2.954126991123355
D1,UK100,USDCZK,36,-0.3282334306118592,9.854458404382493,-0.2391767285084654,-2.4009204226631122,0.14147679470144853,0.7459845245597873,2.3652829849542805,-2.9485102040816327
D1,UK100,USDDKK,36,-0.2571828873011903,9.625178161962014,-0.26857145800129817,-2.3923808652117837,0.14389841095045025,0.7572252817437395,2.492488168564392,-2.9485102040816327
D1,UK100,USDHKD,36,-0.7204619486026081,12.123785984071509,-1.4574937136574178,-3.1193446378545935,0.02515432826685851,0.5492724198064269,1.1568634644679368,-2.9485102040816327
D1,UK100,USDHUF,36,-0.42035980918500543,10.49462540034417,-0.23487490959395727,-2.4238323726198048,0.13512256114071863,0.734724632892191,2.248583361086884,-2.9485102040816327
D1,UK100,USDJPY,36,-0.19212573485611184,10.815743939657104,-0.33811343903499386,-2.3216222861074574,0.16508914885924225,0.7643496171031477,2.579344438319987,-2.9485102040816327
D1,UK100,USDMXN,36,-0.17190906462384561,9.609343142013158,-0.16492653673361843,-2.1400131078623366,0.22873235468673403,0.7946685867627712,3.015910929296744,-2.9485102040816327
D1,UK100,USDNOK,36,-0.48245965482317166,9.67906222853507,-0.2388712686197196,-2.455566283825161,0.12666311427704813,0.7316135737216918,2.218051039014977,-2.9485102040816327
D1,UK100,USDPLN,36,-0.24682836646064263,9.403770243410618,-0.2140836681741202,-2.3914063344486554,0.14417661233808815,0.7541828746426607,2.456919733331707,-2.9485102040816327
D1,UK100,USDSGD,36,-0.08732422725949694,9.177722600532329,-0.20321747852254002,-2.154473552524585,0.22318165381924188,0.7884313021394885,2.9159361293113313,-2.9485102040816327
D1,UK100,USTEC,36,0.32858028457434624,7.481637109039169,0.16340018278687576,-2.1408516501150463,0.22840824219443984,0.7754826381498918,2.726031543086235,-2.9485102040816327
D1,UK100,VIX_X5,36,-0.11371919367198328,9.172780142200311,-0.016067526754015765,-1.9329843061148402,0.31670683655306453,0.817053311275705,3.4305566800482357,-2.9485102040816327
D1,UK100,WTI_V5,36,-0.49628064464160565,9.679141040746638,-0.13274706956715057,-1.7686484999786778,0.3961341355946691,0.7007854063021598,1.949487365344333,-2.98648896
D1,UK100,WTI_Z5,36,-0.49860358034075086,9.680309791917686,-0.13303729770698106,-1.777719547266303,0.39157806828013625,0.6985578919131394,1.932186389854044,-2.98648896
D1,UK100,Wheat_Z5,36,0.015210196016574645,9.085096167592889,0.006696210663089705,-2.060655109164053,0.2606267045521754,0.7987913816878095,3.0853786517416797,-2.9485102040816327
D1,UK100,XAGAUD,36,0.4590532038666456,8.720679160213095,0.09916212384255155,-2.4140071218442185,0.1378219668551911,0.7306806417049718,2.2090313152539096,-2.9485102040816327
D1,UK100,XAGEUR,36,0.39381974729497693,8.856923634890244,0.07676815969155143,-2.333568223879714,0.16136994954576228,0.7479261863359182,2.3864514530731755,-2.9485102040816327
D1,UK100,XAGUSD,36,0.39717100155390117,8.872657792165905,0.06924119231523064,-2.367862315012346,0.1510131960025453,0.7460971688224943,2.366502286280718,-2.9485102040816327
